63,41,0
76,41,0
69,48,1
64,52,1
61,45,1
55,42,0
59,45,1
64,46,1
62,41,0
69,38,0
55,48,1
56,43,0
57,42,0
54,39,0
58,42,0
56,38,0
60,41,0
65,40,0
67,42,0
62,43,0
63,40,0
57,43,0
61,45,0
59,44,1
60,44,1
56,42,1
54,36,1
55,32,0
44,35,1
54,40,0
46,43,1
46,41,1
47,37,0
49,41,1
53,36,1
50,35,1
51,39,1
52,34,0
46,34,0
46,27,0
45,27,0
46,30,0
42,31,0
45,38,1
48,41,1
50,41,1
46,39,1
47,37,1
47,35,1
45,34,1
47,39,1
50,41,1
48,40,1
55,40,0
50,41,1
50,42,1
48,32,1
45,32,0
48,36,1
46,36,1
45,37,1
45,39,1
46,38,1
44,34,0
41,31,1
39,30,1
41,33,1
42,36,1
39,35,1
38,32,1
45,34,1
46,39,1
42,38,1
42,35,1
37,33,1
39,33,1
39,31,1
45,29,0
36,24,0
37,24,0
45,36,1
45,32,0
39,31,0
37,28,1
42,19,0
36,16,0
40,29,0
47,22,0
34,21,0
45,31,1
43,34,1
44,35,1
41,32,1
35,26,0
40,22,1
40,17,0
42,20,0
41,28,0
49,37,1
46,26,1
30,18,0
32,13,0
30,12,0
37,17,0
36,19,0
41,19,0
36,25,0
46,28,0
43,26,0
43,33,1
35,29,1
35,24,0
30,20,0
35,22,1
33,21,1
30,16,0
29,17,0
39,17,0
31,26,1
35,24,0
41,16,0
40,26,0
38,28,0
37,29,0
37,23,0
33,25,1
35,27,1
33,24,1
35,21,1
37,31,1
38,31,0
41,33,0
43,34,1
43,30,1
37,27,1
32,21,0
34,18,0
38,30,1
42,33,1
48,41,1
46,33,1
40,31,1
33,29,1
39,26,1
47,36,1
50,44,1
59,39,0
62,37,0
62,35,0
62,34,0
62,32,0
66,30,0
55,38,0
54,41,0
61,38,0
58,34,0
57,38,0
53,41,0
48,40,0
48,38,1
54,33,0
56,39,0
60,41,0
47,43,1
49,41,1
48,41,1
54,38,1
55,42,1
58,43,1
63,44,1
55,44,1
48,41,1
52,37,0
53,33,0
55,33,0
54,36,0
53,38,1
52,37,1
52,32,0
51,30,0
43,35,1
49,35,0
55,30,0
46,38,1
55,38,0
62,34,0
72,40,0
57,40,1
64,36,0
51,38,0
60,43,0
71,41,0
67,43,0
58,43,0
58,42,0
55,40,0
73,35,0
71,42,0
58,45,0
54,39,0
53,45,0
55,43,1
57,43,1
54,42,1
55,40,1
58,43,1
59,41,0
59,43,1
69,40,0
63,43,1
61,46,1
52,39,0
55,38,1
52,43,1
54,40,1
56,37,0
59,38,0
72,36,0
70,46,0
77,47,0
77,47,0
74,46,0
73,44,0
80,48,0
78,51,0
77,50,0
76,47,0
65,49,0
59,45,0
65,45,0
78,48,0
61,47,1
68,48,0
70,48,0
71,52,0
76,48,0
68,51,0
71,47,0
71,46,0
61,51,1
65,47,0
67,45,0
66,47,0
64,47,1
64,47,1
67,46,0
74,45,0
80,50,0
84,52,0
83,53,0
72,45,0
79,47,0
76,50,1
68,52,0
74,47,0
74,46,0
74,47,0
80,47,0
68,43,0
65,44,1
73,44,1
77,46,0
66,49,1
71,52,1
74,49,0
63,51,0
68,51,0
64,47,1
64,45,1
63,46,1
61,45,1
61,45,1
64,45,1
73,43,0
70,45,0
72,48,0
75,45,0
72,43,0
68,50,0
69,45,0
74,50,0
80,49,0
83,54,0
82,50,0
75,52,0
83,49,0
86,50,0
85,57,0
78,55,0
72,54,0
77,51,0
68,53,1
66,53,1
69,52,0
71,50,0
68,54,0
66,55,1
70,52,1
62,54,1
65,51,1
69,50,1
75,51,0
80,51,0
80,55,0
86,56,0
92,62,0
74,55,0
71,55,0
73,55,1
74,53,0
66,54,1
67,53,1
73,54,0
74,51,0
73,53,0
70,57,1
68,49,1
72,51,0
71,48,0
78,50,0
72,58,0
77,54,0
77,52,0
81,50,0
73,52,0
73,55,0
75,49,0
76,50,0
70,49,1
71,53,0
76,48,0
80,52,0
85,56,0
83,55,0
68,53,1
75,55,0
78,50,0
77,51,0
82,59,0
83,62,0
81,61,0
87,55,0
85,53,0
75,51,0
70,54,0
67,53,0
68,45,0
76,44,0
79,47,0
61,52,1
60,51,1
62,48,1
61,47,0
63,51,1
62,49,1
65,40,0
68,46,0
73,44,0
73,46,0
60,51,0
66,51,0
77,46,0
82,50,0
64,54,0
65,55,0
60,49,1
65,49,0
65,43,0
56,39,1
54,47,1
61,44,0
53,42,1
57,41,1
53,39,0
60,43,1
56,41,1
59,46,1
60,43,0
57,37,0
63,36,0
59,42,1
53,41,0
51,34,1
48,32,0
50,28,0
53,29,0
55,32,0
60,39,0
47,41,0
52,42,0
48,42,0
52,44,1
57,48,1
58,48,1
57,41,0
65,41,0
71,42,0
63,40,0
69,38,0
69,38,0
74,41,0
65,40,0
55,39,0
52,38,1
51,44,1
51,39,1
51,42,1
55,45,1
50,44,1
54,49,1
56,47,1
53,44,0
66,43,0
56,43,0
53,45,1
50,45,0
49,39,0
54,35,0
54,39,1
52,47,1
58,48,1
59,47,1
61,48,1
54,46,1
49,43,1
50,40,1
52,43,1
55,48,1
49,38,0
45,30,0
54,41,0
47,35,1
45,31,0
45,34,0
44,27,1
43,32,1
38,25,1
34,24,1
37,31,1
45,36,0
49,38,0
43,33,1
40,35,1
42,33,1
34,24,1
30,17,0
37,22,1
44,35,1
47,42,1
47,36,1
42,32,1
43,37,1
42,39,1
48,41,1
52,44,1
54,32,1
38,29,1
36,29,1
32,24,1
24,6,1
26,6,1
28,14,0
38,22,1
39,35,1
37,33,1
33,31,1
35,30,1
42,31,1
35,29,1
32,18,0
19,11,1
16,8,1
21,15,1
22,13,0
24,15,0
25,9,1
42,24,1
48,37,1
48,42,1
45,36,1
36,25,1
26,10,0
24,7,1
35,21,1
28,19,0
25,7,0
24,6,0
22,7,0
20,0,0
27,1,0
30,8,0
35,8,1
41,33,1
43,34,1
40,35,1
46,35,1
44,35,1
45,37,1
42,36,1
44,39,0
44,38,1
52,41,1
54,42,1
54,46,1
50,39,1
54,39,1
52,38,1
46,34,0
46,36,1
47,37,1
50,40,1
49,39,1
49,41,1
58,41,1
53,36,1
46,31,0
50,29,0
55,35,0
50,39,1
56,46,1
47,42,1
49,40,1
46,36,0
46,28,0
47,36,1
44,35,1
42,31,1
41,27,0
43,32,1
47,33,1
49,39,0
49,40,1
49,42,1
54,40,1
46,40,1
52,38,1
46,33,1
49,34,1
45,36,1
46,34,1
50,35,1
51,35,0
46,38,1
47,36,1
47,31,0
52,28,0
45,41,1
50,41,1
51,41,1
47,38,1
52,35,0
61,32,0
62,39,1
52,37,1
57,37,0
50,40,1
52,38,0
58,34,0
58,43,1
54,41,1
57,38,0
51,38,1
49,43,1
53,42,1
52,40,1
61,34,0
74,45,0
56,35,0
50,33,0
50,35,1
52,33,0
57,30,0
54,40,1
46,38,1
52,37,1
60,34,0
66,36,0
63,38,1
55,41,1
54,36,0
53,35,1
49,43,1
52,39,1
53,38,0
60,34,0
61,41,0
55,40,1
66,49,0
73,44,0
68,48,0
65,44,0
63,39,0
62,40,0
61,41,1
53,41,1
55,37,0
62,46,0
67,43,0
63,47,0
56,43,1
61,37,0
69,37,0
79,40,0
73,45,1
60,47,1
63,45,1
63,46,0
65,43,0
72,41,0
67,47,0
78,47,0
84,46,0
70,44,0
61,43,1
52,45,1
55,47,1
64,48,0
72,46,0
73,53,1
75,51,0
59,51,1
64,51,1
58,52,1
73,54,0
84,54,0
65,56,0
73,55,0
80,53,0
69,54,1
62,49,1
61,49,1
64,48,1
66,48,0
68,47,1
78,49,0
78,57,1
82,57,0
81,57,0
77,57,0
77,50,0
81,51,0
80,47,0
79,50,0
78,51,0
73,54,0
69,52,0
66,47,1
68,53,1
68,53,0
72,52,0
80,51,0
76,50,0
74,55,0
69,51,0
75,52,0
83,48,0
77,53,0
77,54,1
77,51,0
86,56,0
82,54,0
81,54,0
81,53,0
79,53,0
70,56,0
68,54,1
64,53,1
68,55,0
72,52,0
78,52,0
83,53,0
67,52,1
68,51,0
71,44,0
67,49,0
65,53,1
72,55,0
76,50,0
77,47,0
77,51,0
79,48,0
78,49,0
76,48,0
72,57,1
63,57,1
77,56,0
82,56,0
81,53,0
84,53,0
86,55,0
85,55,0
75,55,1
68,57,1
73,56,1
74,55,0
85,53,0
74,55,0
75,50,0
72,53,0
75,45,0
79,46,0
83,51,0
80,57,0
64,55,1
67,53,1
72,44,0
70,50,0
71,48,0
75,43,0
73,45,0
67,47,0
77,47,0
77,45,0
60,50,0
65,49,0
61,45,0
69,50,0
73,48,0
70,44,0
63,47,0
71,42,0
86,51,0
75,52,0
67,52,1
60,55,1
60,49,1
60,45,1
60,40,1
55,38,0
58,40,0
61,36,1
58,35,0
60,35,0
57,48,1
64,48,1
55,46,1
59,45,1
71,51,0
61,47,1
57,41,1
62,49,1
64,42,0
59,50,1
55,50,0
53,47,1
53,36,0
50,40,1
54,43,1
56,47,1
59,48,1
55,42,1
51,36,0
50,34,0
55,38,1
54,37,1
57,42,1
53,40,1
52,43,1
47,42,1
49,42,1
47,40,1
50,37,1
50,42,1
54,43,1
64,54,0
57,46,1
49,43,0
51,41,1
46,39,0
47,35,0
53,32,0
47,35,0
44,34,0
48,29,0
41,27,1
41,32,1
46,36,1
44,37,1
40,34,1
43,29,0
43,25,1
52,40,1
53,42,1
48,40,1
52,41,1
55,46,1
57,46,1
60,49,1
51,44,1
51,41,1
41,36,0
37,32,1
37,30,1
44,36,1
41,37,1
42,36,1
45,39,1
52,41,1
46,41,1
53,37,1
52,47,1
58,45,0
53,43,1
50,37,0
43,33,0
47,38,1
50,41,1
50,43,1
53,42,1
47,40,1
55,43,1
52,44,1
53,45,1
54,46,1
58,52,1
55,48,1
48,41,0
46,38,1
46,41,1
47,41,0
52,44,1
51,31,1
43,33,0
45,37,1
46,39,1
42,36,1
40,35,1
43,31,1
45,31,0
40,30,1
46,32,0
44,32,0
45,39,1
47,36,1
44,40,1
46,40,1
44,35,1
48,32,1
42,32,1
42,32,1
40,32,1
40,32,1
42,32,1
43,34,1
44,34,1
41,36,1
54,39,1
53,42,1
43,33,0
33,19,0
27,15,0
32,15,0
33,11,0
33,19,0
40,28,1
47,36,1
45,37,1
48,35,0
45,31,0
41,31,1
52,41,1
54,46,1
57,49,1
57,47,1
48,34,1
46,31,0
49,30,0
53,32,0
46,35,1
48,31,0
41,37,1
43,36,0
44,37,1
49,37,1
47,36,0
47,34,0
47,31,0
42,32,1
42,29,0
44,2,0
44,25,0
43,24,1
42,28,1
42,24,0
38,31,1
38,28,1
33,25,1
35,26,1
37,26,1
32,28,1
35,28,1
39,25,1
43,28,1
45,35,1
48,37,1
49,39,1
49,35,1
48,30,0
48,27,0
55,31,0
63,36,0
56,41,1
45,38,1
46,35,0
51,31,0
59,32,0
48,42,1
51,37,1
53,32,0
58,36,0
52,42,1
47,35,1
53,33,0
62,33,0
65,36,0
67,36,0
57,38,0
56,33,0
64,34,0
52,38,0
52,35,0
55,39,0
64,39,0
73,44,0
77,38,0
50,42,0
67,36,0
72,42,0
72,38,0
58,42,0
54,44,1
51,37,0
56,35,0
61,29,0
62,40,0
65,37,0
69,33,0
65,39,0
67,44,0
50,44,1
59,39,1
54,36,0
56,40,0
59,32,0
64,37,0
72,46,0
58,49,1
69,42,0
58,49,1
53,48,1
64,48,0
74,43,0
67,51,1
57,44,1
60,40,1
64,42,1
61,46,0
69,42,0
74,46,0
63,47,1
61,45,0
66,43,0
68,44,0
77,43,0
81,48,1
63,50,1
57,48,1
62,45,0
65,44,0
62,44,0
59,40,1
60,35,0
67,36,0
69,39,0
71,40,0
74,40,0
64,48,0
56,49,1
64,50,0
63,50,1
61,49,1
66,45,0
73,47,0
70,46,0
63,52,0
71,54,1
70,57,0
78,57,0
74,52,0
75,45,0
72,47,0
72,46,0
71,43,0
78,49,0
83,46,0
76,48,0
70,50,0
74,51,0
84,49,0
74,51,0
81,48,0
87,51,0
92,55,0
90,54,0
73,53,0
79,53,0
67,53,0
65,52,0
67,47,1
70,51,1
74,48,0
73,54,0
73,53,0
84,53,0
95,58,0
96,58,0
73,56,0
78,54,0
81,55,0
83,54,0
76,55,0
76,54,0
74,50,0
74,53,0
79,48,0
82,52,0
80,50,0
72,54,0
66,55,0
72,55,0
78,47,0
73,51,0
75,51,0
79,48,0
80,48,0
78,51,0
76,51,0
70,53,0
75,52,0
75,50,0
78,50,0
80,49,0
72,52,0
66,55,0
63,55,0
69,53,0
73,55,0
73,52,0
79,47,0
79,51,0
77,54,0
77,45,0
79,47,0
81,48,0
83,55,0
85,51,0
73,50,0
71,48,0
76,45,0
71,47,0
71,47,0
64,47,1
57,48,1
66,44,1
64,50,1
70,47,0
66,47,0
68,47,0
79,50,0
82,54,0
76,50,0
67,50,0
65,53,1
68,54,0
72,45,0
65,51,1
67,48,0
70,45,0
77,50,0
87,56,0
87,47,0
78,50,0
73,49,0
65,48,0
69,45,1
74,46,0
75,43,0
69,43,0
61,47,0
57,51,1
60,44,1
60,40,0
57,46,1
63,51,1
64,54,1
63,54,1
69,53,1
60,53,1
62,47,1
62,42,0
59,44,1
63,53,1
75,51,0
80,53,0
69,49,0
58,49,1
64,50,1
59,50,1
60,50,1
58,42,1
49,40,1
54,39,1
47,38,1
59,44,1
59,50,1
55,44,1
48,42,1
50,39,1
52,45,1
55,42,1
54,40,0
54,33,0
57,34,0
55,37,1
49,36,1
49,32,0
49,35,0
53,32,0
54,34,0
57,42,1
54,41,0
57,37,0
53,41,1
56,44,1
53,42,0
50,44,1
55,44,1
49,44,1
51,43,1
46,38,1
45,32,1
46,32,0
50,32,0
54,41,0
53,43,0
53,40,1
4,39,1
46,33,0
43,29,0
41,28,0
39,28,1
52,39,1
53,42,1
54,41,1
48,40,1
51,41,1
57,42,1
49,36,1
48,36,1
48,39,1
46,37,1
42,34,1
42,28,1
38,26,0
42,31,0
40,29,0
47,36,1
45,41,0
47,30,0
43,29,0
41,29,0
44,37,1
46,40,1
43,35,1
44,33,1
35,28,1
35,28,1
48,34,1
45,32,0
38,26,0
35,25,0
40,25,0
40,31,1
40,31,1
42,32,1
40,32,1
33,22,1
25,16,0
28,10,0
35,20,0
31,17,1
35,27,1
37,32,1
35,31,1
36,32,1
42,34,0
43,36,1
41,34,1
40,32,1
41,28,0
39,25,0
40,31,1
44,32,0
40,28,0
38,27,0
43,33,1
44,36,1
38,33,1
35,28,1
34,30,1
37,30,1
46,34,1
51,35,1
49,39,1
58,38,0
53,34,1
53,37,1
51,44,1
51,42,1
50,42,1
49,41,1
50,41,1
51,38,1
50,33,0
51,37,0
47,40,0
51,37,0
51,40,1
60,40,0
50,37,1
43,32,0
45,28,0
44,37,1
41,34,1
41,30,1
42,30,0
44,31,0
38,31,1
39,28,0
43,27,0
44,33,0
49,37,1
50,38,1
50,41,1
44,33,0
46,31,0
44,26,0
44,33,1
45,28,0
45,31,0
45,37,1
43,38,1
47,32,1
54,41,0
54,35,0
55,33,1
47,41,1
44,39,1
47,34,1
45,34,1
45,36,1
55,39,0
57,35,0
52,29,0
46,36,1
46,31,1
45,32,1
47,35,1
49,29,0
56,28,1
49,42,1
51,45,1
53,44,1
51,43,0
58,43,0
45,39,1
46,38,1
46,32,1
46,31,0
53,37,1
50,38,1
53,38,1
70,40,0
68,40,0
51,34,0
51,29,0
55,29,0
62,38,0
62,38,0
55,44,0
64,37,0
51,45,1
56,42,1
60,35,0
68,36,0
70,41,0
69,42,0
49,42,1
59,33,0
65,33,0
56,41,0
67,34,0
64,40,0
63,41,0
57,46,0
53,43,1
49,34,1
58,31,1
57,41,1
53,37,1
59,33,1
56,38,0
56,34,0
55,37,0
62,42,0
66,43,0
54,45,1
65,44,0
67,48,0
66,49,1
70,44,1
60,46,1
58,44,0
64,44,0
80,46,0
80,49,0
67,49,0
60,48,1
58,49,1
60,48,1
65,44,0
67,45,0
71,44,0
65,46,0
74,40,0
80,49,0
60,48,1
62,45,0
64,42,0
58,46,0
65,44,0
72,47,0
62,46,1
71,54,1
64,49,1
67,49,1
70,45,0
73,45,0
71,48,0
61,45,0
51,40,1
62,38,0
66,42,0
64,45,1
59,49,1
57,49,0
70,50,0
75,50,0
70,47,0
63,50,1
63,48,1
64,45,1
69,40,0
72,45,0
70,51,0
69,49,0
57,50,1
66,53,1
61,52,1
67,53,0
68,51,0
73,45,0
81,52,0
68,50,0
66,47,0
74,46,0
82,52,0
87,53,0
89,56,0
87,55,0
79,54,0
74,55,0
82,55,0
88,55,0
80,54,0
69,52,0
72,49,0
72,47,0
69,52,0
64,51,1
69,49,0
61,52,1
69,55,1
71,54,0
77,51,0
76,49,0
78,50,0
80,50,0
78,50,0
81,49,0
75,52,0
75,51,0
79,48,0
89,55,0
92,56,0
68,55,0
73,56,0
67,54,0
83,57,0
88,56,0
79,56,0
85,51,0
88,56,0
73,55,0
67,57,0
68,55,0
69,54,0
70,51,0
63,53,0
69,49,0
73,47,0
75,47,0
68,54,1
70,49,0
67,51,1
64,53,1
70,52,0
70,44,0
75,46,0
69,50,0
75,47,0
72,48,0
81,51,0
78,52,0
72,53,1
72,42,0
64,47,1
63,52,1
64,49,0
58,49,1
60,40,0
65,39,0
67,40,0
65,46,1
66,39,0
74,47,0
73,42,0
70,44,0
76,49,0
80,52,0
76,56,0
80,55,0
88,50,0
85,48,0
78,48,0
66,49,0
64,48,0
64,50,0
66,50,0
68,45,0
68,47,0
68,53,0
64,49,0
75,45,0
69,46,0
74,48,0
77,42,0
78,42,0
72,42,0
64,50,0
61,50,0
62,48,0
65,47,0
65,45,0
61,45,0
67,44,0
69,35,0
62,38,0
65,44,0
67,40,0
64,52,0
61,50,1
60,52,0
52,50,1
60,50,1
61,48,1
60,44,0
52,40,0
58,39,0
58,38,0
58,47,1
57,44,1
50,42,1
53,36,0
55,31,0
61,44,0
55,48,0
54,46,0
54,35,0
53,31,0
64,39,0
52,35,1
58,45,1
52,42,1
54,38,1
52,39,1
51,40,1
51,31,0
46,32,0
46,34,1
53,37,0
48,35,0
48,38,0
46,34,0
45,26,0
42,25,0
37,27,0
36,29,0
33,25,0
36,22,0
35,17,0
42,22,0
41,26,1
47,32,1
44,40,1
47,42,1
54,43,1
43,37,1
46,37,1
45,39,1
42,35,1
44,35,1
46,35,0
52,33,1
58,50,1
59,40,0
58,33,0
41,31,1
48,35,1
46,31,0
41,33,1
43,37,1
41,34,1
46,33,1
41,36,1
46,34,1
45,27,0
42,33,0
46,37,1
51,38,0
47,38,1
49,39,1
54,41,1
45,36,1
44,37,1
55,39,1
52,36,0
45,34,0
47,31,0
44,26,1
46,41,1
54,41,1
53,36,1
47,35,1
55,41,1
52,47,1
50,44,1
48,43,1
51,41,1
45,40,1
48,40,1
52,44,1
51,44,1
50,42,1
46,40,1
50,41,1
54,46,1
49,43,1
45,38,1
40,32,1
43,35,1
49,38,1
48,44,1
51,45,1
54,44,1
47,42,1
47,41,1
51,38,1
45,37,1
47,39,1
52,45,1
51,36,1
45,32,0
45,27,0
46,31,1
47,36,0
46,34,0
40,34,0
48,36,0
43,35,1
48,39,1
43,31,1
43,30,0
46,29,0
44,33,1
45,36,1
45,34,0
47,31,0
48,28,0
48,27,0
47,31,1
46,38,1
39,31,1
43,25,0
43,28,0
48,36,0
48,41,0
48,41,0
48,35,1
57,31,0
58,38,0
53,37,0
50,41,1
50,40,1
48,34,1
47,33,0
47,26,0
49,39,1
47,36,0
47,34,1
46,33,1
53,33,0
47,35,1
47,39,1
47,40,1
63,43,0
59,38,1
50,33,1
60,40,0
52,39,1
49,38,1
52,38,0
49,34,1
48,32,1
48,29,0
59,33,0
55,42,1
50,38,1
50,34,1
48,35,1
43,35,1
49,35,0
55,34,0
57,30,0
45,38,1
45,37,1
48,36,1
54,35,0
58,34,0
57,42,1
59,36,0
62,38,0
65,50,0
61,46,0
56,45,1
56,47,1
56,43,1
61,34,0
58,47,1
62,46,1
60,44,1
56,39,0
60,36,1
55,41,0
56,41,0
58,35,0
72,45,0
82,44,0
86,57,0
72,49,1
58,45,1
55,42,1
56,40,1
56,38,0
63,35,0
73,40,0
69,46,0
51,45,1
57,47,0
59,47,0
62,48,0
58,47,1
57,42,0
60,41,0
55,42,1
58,40,1
58,40,1
49,43,1
60,41,0
71,47,1
59,50,0
65,47,0
57,46,1
58,43,0
63,35,0
60,45,0
62,45,0
67,43,0
60,45,1
61,41,1
61,50,1
60,48,1
64,46,0
69,45,0
71,50,0
71,50,1
59,49,1
61,49,1
66,48,0
66,49,1
71,47,0
58,49,0
59,46,1
59,47,1
59,47,0
63,48,0
61,46,1
60,45,1
61,50,0
63,50,0
63,50,1
62,51,1
62,50,0
71,51,1
68,50,0
71,51,0
73,49,0
66,51,0
72,50,0
79,51,0
83,53,0
88,53,1
72,55,1
76,52,0
80,55,0
81,56,0
73,56,0
66,56,1
71,53,0
68,50,0
74,50,0
81,48,0
63,53,1
67,52,0
71,50,0
78,51,0
70,51,1
68,51,0
70,43,0
67,50,0
69,52,0
71,52,0
74,47,0
60,49,0
68,53,0
69,52,0
72,50,0
79,46,0
68,52,0
74,53,0
77,55,0
68,55,1
75,57,0
67,56,1
70,53,1
77,49,0
81,53,0
77,49,0
79,51,0
85,49,0
68,56,0
69,53,0
76,50,0
82,54,0
81,54,0
71,53,0
73,53,0
74,52,1
68,53,1
68,50,1
71,52,1
66,54,1
68,56,1
64,53,0
73,52,0
67,52,0
69,57,1
64,55,0
70,55,0
77,53,0
83,50,0
86,51,0
73,56,0
68,59,0
73,53,0
76,47,0
78,52,0
80,50,1
71,53,1
74,48,0
72,52,0
75,48,0
64,45,1
65,45,0
71,44,0
68,52,0
74,48,0
76,43,0
63,56,1
63,50,1
65,40,0
63,40,0
60,47,1
63,51,1
59,49,1
60,49,1
57,47,1
57,46,1
61,46,0
68,46,0
67,46,0
76,49,0
67,52,0
73,46,0
65,56,1
63,56,1
63,47,1
60,43,0
62,40,0
64,48,0
51,45,0
64,49,0
63,48,1
57,50,1
57,47,1
60,44,1
57,44,1
53,40,0
59,35,0
59,32,0
53,39,0
56,42,0
59,40,0
62,41,0
60,43,0
57,50,1
57,49,1
55,52,1
54,36,1
51,33,0
54,29,0
54,33,0
52,41,1
51,44,1
53,39,1
60,37,0
56,42,0
61,40,1
60,49,1
60,45,1
58,49,1
58,51,1
52,44,1
45,39,1
44,37,1
47,38,1
45,38,1
49,37,1
52,38,1
54,44,1
55,43,1
52,47,1
56,39,1
45,36,1
51,39,1
51,40,1
54,45,1
52,42,1
48,42,1
49,42,1
47,41,1
45,40,0
48,35,1
40,35,1
40,32,0
51,35,1
51,38,1
44,36,0
50,38,1
50,35,0
44,32,1
48,40,1
47,38,0
51,33,0
48,32,1
50,43,1
51,44,1
48,43,1
47,36,0
41,31,0
44,32,1
47,40,0
46,39,1
46,40,1
47,38,1
49,37,1
42,35,0
47,39,0
49,44,1
44,36,1
51,34,1
44,37,1
44,37,1
53,37,1
44,40,1
46,40,1
46,36,0
44,37,1
44,35,0
41,31,0
40,29,0
44,33,1
44,34,1
36,23,1
29,22,1
33,27,1
32,23,1
28,18,0
28,16,1
40,27,1
37,32,1
36,32,1
33,29,1
39,30,1
36,30,1
39,30,1
43,33,1
40,28,1
48,37,1
55,41,1
50,33,0
41,30,0
58,28,0
48,33,0
51,35,0
54,31,0
58,32,0
46,33,0
41,35,0
45,31,0
42,28,1
55,37,1
49,40,1
45,34,1
46,39,1
55,45,1
57,38,1
40,35,1
48,40,1
50,43,1
50,41,1
50,41,0
53,38,1
48,40,1
46,37,1
47,34,0
47,31,0
44,37,1
46,30,0
48,35,0
52,30,0
58,28,0
53,30,0
43,32,1
42,29,1
53,39,1
55,36,1
43,32,1
42,29,1
45,25,0
45,28,1
47,33,0
55,37,1
48,34,1
48,32,0
53,29,0
59,36,0
53,34,0
53,29,0
57,29,0
53,28,0
56,37,0
55,31,1
45,40,1
42,31,1
43,26,0
51,24,0
56,27,0
49,34,0
46,39,1
49,39,1
56,44,1
56,44,1
53,40,1
48,37,1
53,38,0
50,38,1
49,35,1
53,33,0
70,36,0
53,45,1
55,40,0
51,36,1
59,38,0
67,45,0
54,43,0
50,40,0
53,40,1
55,36,0
59,36,0
55,36,0
58,31,0
57,34,0
52,38,0
44,35,1
51,32,0
52,32,0
49,35,1
49,32,0
59,28,0
65,45,1
61,46,0
62,41,0
59,44,0
64,39,0
74,47,0
71,47,0
59,48,0
62,50,0
58,44,1
57,44,1
60,45,0
67,42,0
71,47,0
71,42,0
75,46,0
75,46,0
66,45,0
62,47,1
60,46,0
